timestamp,episode,step,trafego,carga_cpu,temperatura,action,reward,terminated,truncated
2025-10-08T15:50:45.479218+00:00,23,44,0.104336,0.740392,0.132949,0,0.200000,0,0
2025-10-08T15:50:45.479542+00:00,23,45,0.000000,0.791204,0.115171,1,-0.200000,0,0
2025-10-08T15:50:45.479868+00:00,23,46,0.000000,0.709958,0.140252,1,-0.200000,0,0
2025-10-08T15:50:45.480187+00:00,23,47,0.067050,0.869697,0.373361,0,0.200000,0,0
2025-10-08T15:50:45.480512+00:00,23,48,0.100203,0.790533,0.202798,0,0.200000,0,0
2025-10-08T15:50:45.480817+00:00,23,49,0.121620,0.725498,0.169569,0,0.200000,0,0
2025-10-08T15:50:45.481119+00:00,23,50,0.072652,0.714235,0.254847,1,-0.200000,0,0
2025-10-08T15:50:45.481435+00:00,23,51,0.085216,0.701544,0.171995,0,0.200000,0,0
2025-10-08T15:50:45.481740+00:00,23,52,0.000000,0.662640,0.167692,1,-0.200000,0,0
2025-10-08T15:50:45.482062+00:00,23,53,0.141434,0.673061,0.246312,1,-0.200000,0,0
2025-10-08T15:50:45.482387+00:00,23,54,0.101491,0.578266,0.169102,0,0.200000,0,0
2025-10-08T15:50:45.482705+00:00,23,55,0.043473,0.748544,0.103391,0,0.200000,0,0
2025-10-08T15:50:45.483012+00:00,23,56,0.110552,0.676309,0.177917,1,-0.200000,0,0
2025-10-08T15:50:45.483314+00:00,23,57,0.141348,0.663778,0.174656,0,0.200000,0,0
2025-10-08T15:50:45.483642+00:00,23,58,0.088965,0.699464,0.138258,1,-0.200000,0,0
2025-10-08T15:50:45.483964+00:00,23,59,0.000000,0.597229,0.152065,1,-0.200000,0,0
2025-10-08T15:50:45.484275+00:00,23,60,0.126327,0.610028,0.142574,0,0.200000,0,0
2025-10-08T15:50:45.484586+00:00,23,61,0.149193,0.714509,0.160124,0,0.200000,0,0
2025-10-08T15:50:45.484894+00:00,23,62,0.116319,0.803012,0.194425,0,0.200000,0,0
2025-10-08T15:50:45.485191+00:00,23,63,0.239180,0.817670,0.096467,0,0.200000,0,0
2025-10-08T15:50:45.485510+00:00,23,64,0.129727,0.949745,0.234360,1,-0.200000,0,0
2025-10-08T15:50:45.485835+00:00,23,65,0.115365,0.919090,0.351276,1,-0.200000,0,0
2025-10-08T15:50:45.486149+00:00,23,66,0.026802,0.847512,0.402742,1,-0.200000,0,0
2025-10-08T15:50:45.486467+00:00,23,67,0.000000,0.847102,0.389667,0,0.200000,0,0
2025-10-08T15:50:45.486803+00:00,23,68,0.027006,0.959700,0.396913,0,0.200000,0,0
2025-10-08T15:50:45.487114+00:00,23,69,0.078521,0.795687,0.393016,0,0.200000,0,0
2025-10-08T15:50:45.487431+00:00,23,70,0.011063,0.698182,0.322764,0,0.200000,0,0
2025-10-08T15:50:45.487772+00:00,23,71,0.000000,0.771454,0.216652,0,0.200000,0,0
2025-10-08T15:50:45.488095+00:00,23,72,0.002451,0.732720,0.190439,0,0.200000,0,0
2025-10-08T15:50:45.488424+00:00,23,73,0.082671,0.775769,0.297430,1,-0.200000,0,0
2025-10-08T15:50:45.488730+00:00,23,74,0.070311,0.720094,0.279522,1,-0.200000,0,0
2025-10-08T15:50:45.489030+00:00,23,75,0.089710,0.734220,0.192771,0,0.200000,0,0
2025-10-08T15:50:45.489367+00:00,23,76,0.096950,0.752478,0.394169,0,0.200000,0,0
2025-10-08T15:50:45.489731+00:00,23,77,0.247097,0.684219,0.371178,1,-0.200000,0,0
2025-10-08T15:50:45.490055+00:00,23,78,0.130022,0.636962,0.396426,1,-0.200000,0,0
2025-10-08T15:50:45.490379+00:00,23,79,0.226490,0.578635,0.344095,0,0.200000,0,0
2025-10-08T15:50:45.490706+00:00,23,80,0.054707,0.565622,0.259101,0,0.200000,0,0
2025-10-08T15:50:45.491025+00:00,23,81,0.012352,0.495473,0.251560,1,-0.200000,0,0
2025-10-08T15:50:45.491349+00:00,23,82,0.000000,0.378110,0.421900,0,0.200000,0,0
2025-10-08T15:50:45.491717+00:00,23,83,0.000000,0.290367,0.568853,0,0.200000,0,0
2025-10-08T15:50:45.492052+00:00,23,84,0.232405,0.196642,0.539393,0,0.200000,0,0
2025-10-08T15:50:45.492382+00:00,23,85,0.259730,0.334937,0.460445,0,0.200000,0,0
2025-10-08T15:50:45.492734+00:00,23,86,0.240108,0.397124,0.495226,1,-0.200000,0,0
2025-10-08T15:50:45.493060+00:00,23,87,0.210015,0.386419,0.385234,1,-0.200000,0,0
2025-10-08T15:50:45.493399+00:00,23,88,0.190961,0.365108,0.403808,0,0.200000,0,0
2025-10-08T15:50:45.493749+00:00,23,89,0.146535,0.402831,0.484825,0,0.200000,0,0
2025-10-08T15:50:45.494071+00:00,23,90,0.158969,0.430971,0.489078,1,-0.200000,0,0
2025-10-08T15:50:45.494400+00:00,23,91,0.158976,0.373247,0.514397,0,0.200000,0,0
2025-10-08T15:50:45.494719+00:00,23,92,0.151193,0.540700,0.640266,1,-0.200000,0,0
2025-10-08T15:50:45.495034+00:00,23,93,0.182061,0.479655,0.551273,0,0.200000,0,0
2025-10-08T15:50:45.495340+00:00,23,94,0.277352,0.500675,0.589684,0,0.200000,0,0
2025-10-08T15:50:45.495644+00:00,23,95,0.137786,0.574870,0.626038,0,0.200000,0,0
2025-10-08T15:50:45.495949+00:00,23,96,0.048951,0.537148,0.647135,0,0.200000,0,0
2025-10-08T15:50:45.496265+00:00,23,97,0.053148,0.513775,0.638856,0,0.200000,0,0
2025-10-08T15:50:45.496600+00:00,23,98,0.032990,0.525980,0.756575,0,0.200000,0,0
2025-10-08T15:50:45.496905+00:00,23,99,0.000000,0.507032,0.770696,0,0.200000,0,0
2025-10-08T15:50:45.497206+00:00,23,100,0.023680,0.477279,0.630159,0,0.200000,0,0
2025-10-08T15:50:45.497528+00:00,23,101,0.049919,0.615467,0.507450,0,0.200000,0,0
2025-10-08T15:50:45.497831+00:00,23,102,0.119025,0.589185,0.502544,1,-0.200000,0,0
2025-10-08T15:50:45.498154+00:00,23,103,0.034794,0.562428,0.606547,0,0.200000,0,0
2025-10-08T15:50:45.498488+00:00,23,104,0.081406,0.701013,0.700740,0,0.200000,0,0
2025-10-08T15:50:45.498803+00:00,23,105,0.116533,0.840528,0.735860,0,0.200000,0,0
2025-10-08T15:50:45.499107+00:00,23,106,0.182772,0.816802,0.741183,0,0.200000,0,0
2025-10-08T15:50:45.499421+00:00,23,107,0.126978,0.895969,0.646919,0,0.200000,0,0
2025-10-08T15:50:45.499726+00:00,23,108,0.189566,0.880717,0.740619,1,-0.200000,0,0
2025-10-08T15:50:45.500025+00:00,23,109,0.249636,1.000000,0.799081,0,0.200000,0,0
2025-10-08T15:50:45.500364+00:00,23,110,0.123872,0.994644,0.705320,0,0.200000,0,0
2025-10-08T15:50:45.500690+00:00,23,111,0.082410,1.000000,0.756323,0,0.200000,0,0
2025-10-08T15:50:45.501002+00:00,23,112,0.026496,0.918903,0.758946,0,0.200000,0,0
2025-10-08T15:50:45.501313+00:00,23,113,0.000000,0.865211,0.783906,0,0.200000,0,0
2025-10-08T15:50:45.501649+00:00,23,114,0.092425,0.913912,0.600603,1,-0.200000,0,0
2025-10-08T15:50:45.501961+00:00,23,115,0.116774,0.919675,0.633714,1,-0.200000,0,0
2025-10-08T15:50:45.502279+00:00,23,116,0.246071,0.754616,0.586426,1,-0.200000,0,0
2025-10-08T15:50:45.502621+00:00,23,117,0.293344,0.628088,0.704502,0,0.200000,0,0
2025-10-08T15:50:45.502928+00:00,23,118,0.322812,0.695815,0.658826,1,-0.200000,0,0
2025-10-08T15:50:45.503229+00:00,23,119,0.387913,0.781293,0.677457,1,-0.200000,0,0
2025-10-08T15:50:45.503545+00:00,23,120,0.406665,0.802920,0.608389,1,-0.200000,0,0
2025-10-08T15:50:45.503844+00:00,23,121,0.394863,0.790719,0.639061,0,0.200000,0,0
2025-10-08T15:50:45.504142+00:00,23,122,0.474849,0.706036,0.629060,0,0.200000,0,0
2025-10-08T15:50:45.504477+00:00,23,123,0.593365,0.646549,0.563280,1,-0.200000,0,0
2025-10-08T15:50:45.504791+00:00,23,124,0.609550,0.714100,0.564194,1,-0.200000,0,0
2025-10-08T15:50:45.505099+00:00,23,125,0.715867,0.782643,0.631540,1,-0.200000,0,0
2025-10-08T15:50:45.505428+00:00,23,126,0.760196,0.968855,0.615127,0,-1.000000,0,0
2025-10-08T15:50:45.505740+00:00,23,127,0.599914,1.000000,0.578511,1,-0.200000,0,0
2025-10-08T15:50:45.506052+00:00,23,128,0.608545,1.000000,0.450330,0,-1.000000,0,0
2025-10-08T15:50:45.506384+00:00,23,129,0.508413,0.871898,0.386799,1,-0.200000,0,0
2025-10-08T15:50:45.506717+00:00,23,130,0.543584,0.913833,0.408901,0,0.200000,0,0
2025-10-08T15:50:45.507027+00:00,23,131,0.430563,0.729025,0.413249,0,0.200000,0,0
2025-10-08T15:50:45.507348+00:00,23,132,0.392821,0.765775,0.469406,0,0.200000,0,0
2025-10-08T15:50:45.507780+00:00,23,133,0.403880,0.826586,0.487743,0,0.200000,0,0
2025-10-08T15:50:45.508111+00:00,23,134,0.446285,0.770212,0.473374,1,-0.200000,0,0
2025-10-08T15:50:45.508445+00:00,23,135,0.462027,0.835854,0.441874,1,-0.200000,0,0
2025-10-08T15:50:45.508763+00:00,23,136,0.503721,0.814587,0.432471,0,0.200000,0,0
2025-10-08T15:50:45.509071+00:00,23,137,0.570082,0.655143,0.328753,1,-0.200000,0,0
2025-10-08T15:50:45.509387+00:00,23,138,0.451507,0.468453,0.274492,1,-0.200000,0,0
2025-10-08T15:50:45.509704+00:00,23,139,0.511462,0.445663,0.290315,0,0.200000,0,0
2025-10-08T15:50:45.510009+00:00,23,140,0.598599,0.551877,0.284784,0,0.200000,0,0
2025-10-08T15:50:45.510342+00:00,23,141,0.706886,0.559248,0.217792,1,-0.200000,0,0
2025-10-08T15:50:45.510670+00:00,23,142,0.659334,0.440805,0.146742,0,-1.000000,0,0
2025-10-08T15:50:45.510978+00:00,23,143,0.630693,0.505091,0.284403,1,-0.200000,0,0
2025-10-08T15:50:45.511279+00:00,23,144,0.520118,0.536518,0.201160,0,0.200000,0,0
2025-10-08T15:50:45.511602+00:00,23,145,0.558094,0.526031,0.054687,0,0.200000,0,0
2025-10-08T15:50:45.511927+00:00,23,146,0.632358,0.477631,0.011975,1,-0.200000,0,0
2025-10-08T15:50:45.512240+00:00,23,147,0.546778,0.425288,0.046206,1,-0.200000,0,0
2025-10-08T15:50:45.512567+00:00,23,148,0.531638,0.451581,0.075160,1,-0.200000,0,0
2025-10-08T15:50:45.512875+00:00,23,149,0.637291,0.424158,0.000000,0,-1.000000,0,0
2025-10-08T15:50:45.513182+00:00,23,150,0.722669,0.397639,0.089167,1,-0.200000,0,0
2025-10-08T15:50:45.513521+00:00,23,151,0.753339,0.387148,0.117069,0,-1.000000,0,0
2025-10-08T15:50:45.513841+00:00,23,152,0.909420,0.553306,0.122620,0,-1.000000,0,0
2025-10-08T15:50:45.514155+00:00,23,153,0.922235,0.639406,0.054967,1,-0.200000,0,0
2025-10-08T15:50:45.514487+00:00,23,154,0.948881,0.637336,0.080080,1,-0.200000,0,0
2025-10-08T15:50:45.514799+00:00,23,155,0.882212,0.510171,0.000000,0,-1.000000,0,0
2025-10-08T15:50:45.515111+00:00,23,156,0.792821,0.473477,0.000000,1,-0.200000,0,0
2025-10-08T15:50:45.515428+00:00,23,157,0.947799,0.561957,0.000000,0,-1.000000,0,0
2025-10-08T15:50:45.515731+00:00,23,158,0.975616,0.529390,0.000000,0,-1.000000,0,0
2025-10-08T15:50:45.516053+00:00,23,159,0.990442,0.578924,0.000000,0,-1.000000,0,0
2025-10-08T15:50:45.516375+00:00,23,160,1.000000,0.487569,0.000507,0,-1.000000,0,0
2025-10-08T15:50:45.516702+00:00,23,161,1.000000,0.505415,0.115164,0,-1.000000,0,0
2025-10-08T15:50:45.517016+00:00,23,162,1.000000,0.551877,0.110622,1,-0.200000,0,0
2025-10-08T15:50:45.517316+00:00,23,163,0.986367,0.489519,0.145046,1,-0.200000,0,0
2025-10-08T15:50:45.517641+00:00,23,164,0.918244,0.542766,0.231869,1,-0.200000,0,0
2025-10-08T15:50:45.517994+00:00,23,165,0.947567,0.519866,0.268186,1,-0.200000,0,0
2025-10-08T15:50:45.518334+00:00,23,166,0.922873,0.594710,0.121673,1,-0.200000,0,0
2025-10-08T15:50:45.518690+00:00,23,167,0.896024,0.435445,0.002069,1,-0.200000,0,0
2025-10-08T15:50:45.519006+00:00,23,168,1.000000,0.507059,0.000000,1,-0.200000,0,0
2025-10-08T15:50:45.519317+00:00,23,169,0.879800,0.269897,0.000000,0,-1.000000,0,0
2025-10-08T15:50:45.519645+00:00,23,170,1.000000,0.304688,0.000000,0,-1.000000,0,0
2025-10-08T15:50:45.519967+00:00,23,171,1.000000,0.179811,0.000000,1,-0.200000,0,0
2025-10-08T15:50:45.520286+00:00,23,172,1.000000,0.172923,0.063264,0,-1.000000,0,0
2025-10-08T15:50:45.520617+00:00,23,173,1.000000,0.226389,0.008195,0,-1.000000,0,0
2025-10-08T15:50:45.520924+00:00,23,174,1.000000,0.356704,0.000000,0,-1.000000,0,0
2025-10-08T15:50:45.521236+00:00,23,175,0.928984,0.463567,0.000000,0,-1.000000,0,0
2025-10-08T15:50:45.521571+00:00,23,176,1.000000,0.428164,0.116404,0,-1.000000,0,0
2025-10-08T15:50:45.521883+00:00,23,177,1.000000,0.448822,0.241581,1,-0.200000,0,0
2025-10-08T15:50:45.522188+00:00,23,178,0.971058,0.373533,0.205696,1,-0.200000,0,0
2025-10-08T15:50:45.522507+00:00,23,179,1.000000,0.248272,0.256694,1,-0.200000,0,0
2025-10-08T15:50:45.522814+00:00,23,180,0.956898,0.340097,0.065153,1,-0.200000,0,0
2025-10-08T15:50:45.523137+00:00,23,181,0.893973,0.205179,0.000000,1,-0.200000,0,0
2025-10-08T15:50:45.523468+00:00,23,182,0.913786,0.190841,0.000000,0,-1.000000,0,0
2025-10-08T15:50:45.523780+00:00,23,183,0.901052,0.207112,0.000000,0,-1.000000,0,0
2025-10-08T15:50:45.524082+00:00,23,184,0.957600,0.260126,0.030803,0,-1.000000,0,0
2025-10-08T15:50:45.524396+00:00,23,185,1.000000,0.283839,0.193609,1,-0.200000,0,0
2025-10-08T15:50:45.524727+00:00,23,186,0.993032,0.259272,0.133327,1,-0.200000,0,0
2025-10-08T15:50:45.525040+00:00,23,187,0.910451,0.159715,0.062223,0,-1.000000,0,0
2025-10-08T15:50:45.525357+00:00,23,188,0.904797,0.186458,0.066314,0,-1.000000,0,0
2025-10-08T15:50:45.525671+00:00,23,189,0.843554,0.258473,0.125467,0,-1.000000,0,0
2025-10-08T15:50:45.525972+00:00,23,190,0.830782,0.206240,0.169342,0,-1.000000,0,0
2025-10-08T15:50:45.526271+00:00,23,191,0.845820,0.090390,0.163903,1,-0.200000,0,0
2025-10-08T15:50:45.526611+00:00,23,192,0.866783,0.018414,0.179091,0,-1.000000,0,0
2025-10-08T15:50:45.526927+00:00,23,193,0.750397,0.125309,0.278927,1,-0.200000,0,0
2025-10-08T15:50:45.527238+00:00,23,194,0.730196,0.154385,0.086133,1,-0.200000,0,0
2025-10-08T15:50:45.527564+00:00,23,195,0.637688,0.130883,0.000362,1,-0.200000,0,0
2025-10-08T15:50:45.527876+00:00,23,196,0.694840,0.290667,0.000000,1,-0.200000,0,0
2025-10-08T15:50:45.528182+00:00,23,197,0.627843,0.309503,0.128889,1,-0.200000,0,0
2025-10-08T15:50:45.528508+00:00,23,198,0.530053,0.329425,0.274593,0,0.200000,0,0
2025-10-08T15:50:45.528829+00:00,23,199,0.397912,0.226940,0.240705,0,0.200000,0,0
2025-10-08T15:50:45.529160+00:00,23,200,0.356265,0.291948,0.260037,0,0.200000,0,1
2025-10-08T15:50:45.529638+00:00,24,1,0.089251,0.773956,0.654571,0,0.200000,0,0
2025-10-08T15:50:45.529957+00:00,24,2,0.149287,0.849201,0.498489,0,0.200000,0,0
2025-10-08T15:50:45.530264+00:00,24,3,0.045113,0.859428,0.473189,0,0.200000,0,0
2025-10-08T15:50:45.530636+00:00,24,4,0.043769,0.791185,0.543541,0,0.200000,0,0
2025-10-08T15:50:45.530985+00:00,24,5,0.105992,0.796467,0.633720,0,0.200000,0,0
2025-10-08T15:50:45.531302+00:00,24,6,0.143393,0.727724,0.663220,0,0.200000,0,0
2025-10-08T15:50:45.531639+00:00,24,7,0.066682,0.798000,0.659226,0,0.200000,0,0
2025-10-08T15:50:45.531951+00:00,24,8,0.051893,0.743526,0.757030,0,0.200000,0,0
2025-10-08T15:50:45.532261+00:00,24,9,0.039531,0.709259,0.728859,0,0.200000,0,0
2025-10-08T15:50:45.532590+00:00,24,10,0.082115,0.738495,0.761878,0,0.200000,0,0
2025-10-08T15:50:45.532904+00:00,24,11,0.116581,0.909827,0.729364,0,0.200000,0,0
2025-10-08T15:50:45.533231+00:00,24,12,0.075602,0.844725,0.778643,1,-0.200000,0,0
2025-10-08T15:50:45.533563+00:00,24,13,0.165919,0.835609,0.711430,0,0.200000,0,0
2025-10-08T15:50:45.533870+00:00,24,14,0.099961,0.887657,0.770891,0,0.200000,0,0
2025-10-08T15:50:45.534169+00:00,24,15,0.143413,0.834416,0.789464,1,-0.200000,0,0
2025-10-08T15:50:45.534485+00:00,24,16,0.152748,0.851911,0.859178,0,0.200000,0,0
2025-10-08T15:50:45.534785+00:00,24,17,0.170636,0.906224,0.864584,0,0.200000,0,0
2025-10-08T15:50:45.535096+00:00,24,18,0.193765,0.956727,0.748012,1,-0.200000,0,0
2025-10-08T15:50:45.535423+00:00,24,19,0.168192,0.919097,0.696902,0,0.200000,0,0
2025-10-08T15:50:45.535737+00:00,24,20,0.146180,1.000000,0.627635,0,0.200000,0,0
2025-10-08T15:50:45.536040+00:00,24,21,0.223643,0.865370,0.600844,0,0.200000,0,0
2025-10-08T15:50:45.536354+00:00,24,22,0.236663,0.912268,0.657742,0,0.200000,0,0
2025-10-08T15:50:45.536665+00:00,24,23,0.300131,0.884370,0.620754,0,0.200000,0,0
2025-10-08T15:50:45.536984+00:00,24,24,0.368769,0.869066,0.518699,0,0.200000,0,0
2025-10-08T15:50:45.537297+00:00,24,25,0.278106,0.795510,0.558472,0,0.200000,0,0
2025-10-08T15:50:45.537620+00:00,24,26,0.289500,0.850748,0.524292,0,0.200000,0,0
2025-10-08T15:50:45.537926+00:00,24,27,0.302183,0.900796,0.499544,1,-0.200000,0,0
2025-10-08T15:50:45.538227+00:00,24,28,0.338725,0.847842,0.470500,0,0.200000,0,0
2025-10-08T15:50:45.538556+00:00,24,29,0.308186,0.752174,0.509458,1,-0.200000,0,0
2025-10-08T15:50:45.538872+00:00,24,30,0.270634,0.753174,0.547917,1,-0.200000,0,0
2025-10-08T15:50:45.539175+00:00,24,31,0.306356,0.806405,0.540039,0,0.200000,0,0
2025-10-08T15:50:45.539495+00:00,24,32,0.272492,0.800027,0.405052,0,0.200000,0,0
2025-10-08T15:50:45.539797+00:00,24,33,0.156723,0.694211,0.325272,1,-0.200000,0,0
2025-10-08T15:50:45.540095+00:00,24,34,0.188705,0.621773,0.295019,1,-0.200000,0,0
2025-10-08T15:50:45.540405+00:00,24,35,0.292644,0.593272,0.354020,0,0.200000,0,0
2025-10-08T15:50:45.540724+00:00,24,36,0.217954,0.576837,0.278019,1,-0.200000,0,0
2025-10-08T15:50:45.541048+00:00,24,37,0.190832,0.644062,0.139833,0,0.200000,0,0
2025-10-08T15:50:45.541369+00:00,24,38,0.225585,0.663080,0.092301,0,0.200000,0,0
2025-10-08T15:50:45.541680+00:00,24,39,0.109901,0.668851,0.049942,0,0.200000,0,0
2025-10-08T15:50:45.541999+00:00,24,40,0.128515,0.670599,0.178084,0,0.200000,0,0
2025-10-08T15:50:45.542310+00:00,24,41,0.109366,0.588719,0.192426,0,0.200000,0,0
2025-10-08T15:50:45.542640+00:00,24,42,0.126966,0.697454,0.259235,1,-0.200000,0,0
2025-10-08T15:50:45.542946+00:00,24,43,0.155516,0.814518,0.164134,0,0.200000,0,0
2025-10-08T15:50:45.543246+00:00,24,44,0.104336,0.740392,0.132949,0,0.200000,0,0
2025-10-08T15:50:45.543662+00:00,24,45,0.000000,0.791204,0.115171,0,0.200000,0,0
2025-10-08T15:50:45.543989+00:00,24,46,0.000000,0.709958,0.140252,0,0.200000,0,0
2025-10-08T15:50:45.544295+00:00,24,47,0.067050,0.869697,0.373361,0,0.200000,0,0
2025-10-08T15:50:45.544621+00:00,24,48,0.100203,0.790533,0.202798,0,0.200000,0,0
2025-10-08T15:50:45.544922+00:00,24,49,0.121620,0.725498,0.169569,0,0.200000,0,0
2025-10-08T15:50:45.545223+00:00,24,50,0.072652,0.714235,0.254847,1,-0.200000,0,0
2025-10-08T15:50:45.545550+00:00,24,51,0.085216,0.701544,0.171995,0,0.200000,0,0
2025-10-08T15:50:45.545882+00:00,24,52,0.000000,0.662640,0.167692,0,0.200000,0,0
2025-10-08T15:50:45.546201+00:00,24,53,0.141434,0.673061,0.246312,0,0.200000,0,0
2025-10-08T15:50:45.546539+00:00,24,54,0.101491,0.578266,0.169102,0,0.200000,0,0
2025-10-08T15:50:45.546846+00:00,24,55,0.043473,0.748544,0.103391,0,0.200000,0,0
2025-10-08T15:50:45.547147+00:00,24,56,0.110552,0.676309,0.177917,1,-0.200000,0,0
2025-10-08T15:50:45.547465+00:00,24,57,0.141348,0.663778,0.174656,0,0.200000,0,0
2025-10-08T15:50:45.547781+00:00,24,58,0.088965,0.699464,0.138258,0,0.200000,0,0
2025-10-08T15:50:45.548089+00:00,24,59,0.000000,0.597229,0.152065,0,0.200000,0,0
2025-10-08T15:50:45.548406+00:00,24,60,0.126327,0.610028,0.142574,1,-0.200000,0,0
2025-10-08T15:50:45.548718+00:00,24,61,0.149193,0.714509,0.160124,0,0.200000,0,0
2025-10-08T15:50:45.549024+00:00,24,62,0.116319,0.803012,0.194425,0,0.200000,0,0
2025-10-08T15:50:45.549325+00:00,24,63,0.239180,0.817670,0.096467,0,0.200000,0,0
2025-10-08T15:50:45.549641+00:00,24,64,0.129727,0.949745,0.234360,0,0.200000,0,0
2025-10-08T15:50:45.549952+00:00,24,65,0.115365,0.919090,0.351276,0,0.200000,0,0
2025-10-08T15:50:45.550257+00:00,24,66,0.026802,0.847512,0.402742,0,0.200000,0,0
2025-10-08T15:50:45.550580+00:00,24,67,0.000000,0.847102,0.389667,0,0.200000,0,0
2025-10-08T15:50:45.550882+00:00,24,68,0.027006,0.959700,0.396913,0,0.200000,0,0
2025-10-08T15:50:45.551203+00:00,24,69,0.078521,0.795687,0.393016,1,-0.200000,0,0
2025-10-08T15:50:45.551522+00:00,24,70,0.011063,0.698182,0.322764,1,-0.200000,0,0
2025-10-08T15:50:45.551827+00:00,24,71,0.000000,0.771454,0.216652,0,0.200000,0,0
2025-10-08T15:50:45.552144+00:00,24,72,0.002451,0.732720,0.190439,0,0.200000,0,0
2025-10-08T15:50:45.552462+00:00,24,73,0.082671,0.775769,0.297430,0,0.200000,0,0
2025-10-08T15:50:45.552766+00:00,24,74,0.070311,0.720094,0.279522,0,0.200000,0,0
2025-10-08T15:50:45.553090+00:00,24,75,0.089710,0.734220,0.192771,0,0.200000,0,0
2025-10-08T15:50:45.553408+00:00,24,76,0.096950,0.752478,0.394169,0,0.200000,0,0
2025-10-08T15:50:45.553719+00:00,24,77,0.247097,0.684219,0.371178,0,0.200000,0,0
2025-10-08T15:50:45.554023+00:00,24,78,0.130022,0.636962,0.396426,0,0.200000,0,0
2025-10-08T15:50:45.554335+00:00,24,79,0.226490,0.578635,0.344095,1,-0.200000,0,0
2025-10-08T15:50:45.554660+00:00,24,80,0.054707,0.565622,0.259101,0,0.200000,0,0
2025-10-08T15:50:45.554990+00:00,24,81,0.012352,0.495473,0.251560,1,-0.200000,0,0
2025-10-08T15:50:45.555301+00:00,24,82,0.000000,0.378110,0.421900,0,0.200000,0,0
2025-10-08T15:50:45.555694+00:00,24,83,0.000000,0.290367,0.568853,0,0.200000,0,0
2025-10-08T15:50:45.556000+00:00,24,84,0.232405,0.196642,0.539393,0,0.200000,0,0
2025-10-08T15:50:45.556298+00:00,24,85,0.259730,0.334937,0.460445,0,0.200000,0,0
2025-10-08T15:50:45.556642+00:00,24,86,0.240108,0.397124,0.495226,0,0.200000,0,0
2025-10-08T15:50:45.557015+00:00,24,87,0.210015,0.386419,0.385234,1,-0.200000,0,0
2025-10-08T15:50:45.557343+00:00,24,88,0.190961,0.365108,0.403808,0,0.200000,0,0
2025-10-08T15:50:45.557674+00:00,24,89,0.146535,0.402831,0.484825,1,-0.200000,0,0
2025-10-08T15:50:45.557978+00:00,24,90,0.158969,0.430971,0.489078,1,-0.200000,0,0
2025-10-08T15:50:45.558281+00:00,24,91,0.158976,0.373247,0.514397,1,-0.200000,0,0
2025-10-08T15:50:45.558632+00:00,24,92,0.151193,0.540700,0.640266,0,0.200000,0,0
2025-10-08T15:50:45.558956+00:00,24,93,0.182061,0.479655,0.551273,0,0.200000,0,0
2025-10-08T15:50:45.559269+00:00,24,94,0.277352,0.500675,0.589684,1,-0.200000,0,0
2025-10-08T15:50:45.559603+00:00,24,95,0.137786,0.574870,0.626038,0,0.200000,0,0
2025-10-08T15:50:45.559912+00:00,24,96,0.048951,0.537148,0.647135,0,0.200000,0,0
2025-10-08T15:50:45.560217+00:00,24,97,0.053148,0.513775,0.638856,0,0.200000,0,0
2025-10-08T15:50:45.560532+00:00,24,98,0.032990,0.525980,0.756575,1,-0.200000,0,0
2025-10-08T15:50:45.560841+00:00,24,99,0.000000,0.507032,0.770696,0,0.200000,0,0
2025-10-08T15:50:45.561160+00:00,24,100,0.023680,0.477279,0.630159,0,0.200000,0,0
2025-10-08T15:50:45.561491+00:00,24,101,0.049919,0.615467,0.507450,0,0.200000,0,0
2025-10-08T15:50:45.561801+00:00,24,102,0.119025,0.589185,0.502544,0,0.200000,0,0
2025-10-08T15:50:45.562103+00:00,24,103,0.034794,0.562428,0.606547,1,-0.200000,0,0
2025-10-08T15:50:45.562419+00:00,24,104,0.081406,0.701013,0.700740,0,0.200000,0,0
2025-10-08T15:50:45.562730+00:00,24,105,0.116533,0.840528,0.735860,1,-0.200000,0,0
2025-10-08T15:50:45.563055+00:00,24,106,0.182772,0.816802,0.741183,1,-0.200000,0,0
2025-10-08T15:50:45.563380+00:00,24,107,0.126978,0.895969,0.646919,1,-0.200000,0,0
2025-10-08T15:50:45.563706+00:00,24,108,0.189566,0.880717,0.740619,1,-0.200000,0,0
2025-10-08T15:50:45.564013+00:00,24,109,0.249636,1.000000,0.799081,1,-0.200000,0,0
2025-10-08T15:50:45.564325+00:00,24,110,0.123872,0.994644,0.705320,0,0.200000,0,0
2025-10-08T15:50:45.564630+00:00,24,111,0.082410,1.000000,0.756323,0,0.200000,0,0
2025-10-08T15:50:45.564958+00:00,24,112,0.026496,0.918903,0.758946,0,0.200000,0,0
2025-10-08T15:50:45.565273+00:00,24,113,0.000000,0.865211,0.783906,0,0.200000,0,0
2025-10-08T15:50:45.565604+00:00,24,114,0.092425,0.913912,0.600603,1,-0.200000,0,0
2025-10-08T15:50:45.565914+00:00,24,115,0.116774,0.919675,0.633714,0,0.200000,0,0
2025-10-08T15:50:45.566219+00:00,24,116,0.246071,0.754616,0.586426,0,0.200000,0,0
2025-10-08T15:50:45.566543+00:00,24,117,0.293344,0.628088,0.704502,0,0.200000,0,0
2025-10-08T15:50:45.566870+00:00,24,118,0.322812,0.695815,0.658826,0,0.200000,0,0
2025-10-08T15:50:45.567183+00:00,24,119,0.387913,0.781293,0.677457,0,0.200000,0,0
